Measure Names,Tipo de crime,UF,Year of Ano (data),Measure Values
Números absolutos,Roubo de veículo,RO,2014.00,1235.00
Números absolutos,Roubo de veículo,RN,2014.00,2677.00
Números absolutos,Roubo de veículo,RJ,2014.00,32652.00
Números absolutos,Roubo de veículo,PR,2014.00,8539.00
Números absolutos,Roubo de veículo,PI,2014.00,2866.00
Números absolutos,Roubo de veículo,PE,2014.00,7980.00
Números absolutos,Roubo de veículo,PB,2014.00,
Números absolutos,Roubo de veículo,PA,2014.00,4970.00
Números absolutos,Roubo de veículo,MT,2014.00,4338.00
Números absolutos,Roubo de veículo,MS,2014.00,1150.00
Números absolutos,Roubo de veículo,MG,2014.00,9958.00
Números absolutos,Roubo de veículo,MA,2014.00,3347.00
Números absolutos,Roubo de veículo,GO,2014.00,12740.00
Números absolutos,Roubo de veículo,ES,2014.00,3343.00
Números absolutos,Roubo de veículo,DF,2014.00,7124.00
Números absolutos,Roubo de veículo,CE,2014.00,
Números absolutos,Roubo de veículo,BA,2014.00,14582.00
Números absolutos,Roubo de veículo,AP,2014.00,254.00
Números absolutos,Roubo de veículo,AM,2014.00,2595.00
Números absolutos,Roubo de veículo,AL,2014.00,3690.00
Números absolutos,Roubo de veículo,AC,2014.00,156.00
Números absolutos,Roubo de veículo,TO,2015.00,564.00
Números absolutos,Roubo de veículo,SP,2015.00,78630.00
Números absolutos,Roubo de veículo,SE,2015.00,2215.00
Números absolutos,Roubo de veículo,SC,2015.00,3471.00
Números absolutos,Roubo de veículo,RS,2015.00,18145.00
Números absolutos,Roubo de veículo,RR,2015.00,308.00
Números absolutos,Roubo de veículo,RO,2015.00,1795.00
Números absolutos,Roubo de veículo,RN,2015.00,4258.00
Números absolutos,Roubo de veículo,RJ,2015.00,31035.00
Números absolutos,Roubo de veículo,PR,2015.00,9240.00
Números absolutos,Roubo de veículo,PI,2015.00,2876.00
Números absolutos,Roubo de veículo,PE,2015.00,10446.00
Números absolutos,Roubo de veículo,PB,2015.00,
Números absolutos,Roubo de veículo,PA,2015.00,5643.00
Números absolutos,Roubo de veículo,MT,2015.00,3541.00
Números absolutos,Roubo de veículo,MS,2015.00,991.00
Números absolutos,Roubo de veículo,MG,2015.00,11687.00
Números absolutos,Roubo de veículo,MA,2015.00,4065.00
Números absolutos,Roubo de veículo,GO,2015.00,16296.00
Números absolutos,Roubo de veículo,ES,2015.00,2963.00
Números absolutos,Roubo de veículo,DF,2015.00,4808.00
Números absolutos,Roubo de veículo,CE,2015.00,9411.00
Números absolutos,Roubo de veículo,BA,2015.00,14430.00
Números absolutos,Roubo de veículo,AP,2015.00,405.00
Números absolutos,Roubo de veículo,AM,2015.00,2781.00
Números absolutos,Roubo de veículo,AL,2015.00,3158.00
Números absolutos,Roubo de veículo,AC,2015.00,398.00
Números absolutos,Roubo de veículo,TO,2016.00,798.00
Números absolutos,Roubo de veículo,SP,2016.00,77949.00
Números absolutos,Roubo de veículo,SE,2016.00,2745.00
Números absolutos,Roubo de veículo,SC,2016.00,3607.00
Números absolutos,Roubo de veículo,RS,2016.00,17629.00
Números absolutos,Roubo de veículo,RR,2016.00,457.00
Números absolutos,Roubo de veículo,RO,2016.00,1908.00
Números absolutos,Roubo de veículo,RN,2016.00,6010.00
Números absolutos,Roubo de veículo,RJ,2016.00,41704.00
Números absolutos,Roubo de veículo,PR,2016.00,12554.00
Números absolutos,Roubo de veículo,PI,2016.00,3322.00
Números absolutos,Roubo de veículo,PE,2016.00,15885.00
Números absolutos,Roubo de veículo,PB,2016.00,
Números absolutos,Roubo de veículo,PA,2016.00,6818.00
Números absolutos,Roubo de veículo,MT,2016.00,3169.00
Números absolutos,Roubo de veículo,MS,2016.00,889.00
Números absolutos,Roubo de veículo,MG,2016.00,14150.00
Números absolutos,Roubo de veículo,MA,2016.00,4811.00
Números absolutos,Roubo de veículo,GO,2016.00,17181.00
Números absolutos,Roubo de veículo,ES,2016.00,3392.00
Números absolutos,Roubo de veículo,DF,2016.00,5663.00
Números absolutos,Roubo de veículo,CE,2016.00,10084.00
Números absolutos,Roubo de veículo,BA,2016.00,14823.00
Números absolutos,Roubo de veículo,AP,2016.00,207.00
Números absolutos,Roubo de veículo,AM,2016.00,3586.00
Números absolutos,Roubo de veículo,AL,2016.00,3891.00
Números absolutos,Roubo de veículo,AC,2016.00,
