Measure Names,Tipo de crime,UF,Year of Ano (data),Measure Values
Taxa / 100 mil habitantes,Mortes a esclarecer,Brasil,2014.00,3.736279394
Taxa / 100 mil habitantes,Mortes a esclarecer,TO,2015.00,7.194121149
Taxa / 100 mil habitantes,Mortes a esclarecer,SP,2015.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,SE,2015.00,0.00
Taxa / 100 mil habitantes,Mortes a esclarecer,SC,2015.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,RS,2015.00,9.832883652
Taxa / 100 mil habitantes,Mortes a esclarecer,RR,2015.00,9.294691149
Taxa / 100 mil habitantes,Mortes a esclarecer,RO,2015.00,16.004940606
Taxa / 100 mil habitantes,Mortes a esclarecer,RN,2015.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,RJ,2015.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,PR,2015.00,3.977419010
Taxa / 100 mil habitantes,Mortes a esclarecer,PI,2015.00,2.310145096
Taxa / 100 mil habitantes,Mortes a esclarecer,PE,2015.00,11.299431401
Taxa / 100 mil habitantes,Mortes a esclarecer,PB,2015.00,0.276924487
Taxa / 100 mil habitantes,Mortes a esclarecer,PA,2015.00,2.042785219
Taxa / 100 mil habitantes,Mortes a esclarecer,MT,2015.00,8.758267529
Taxa / 100 mil habitantes,Mortes a esclarecer,MS,2015.00,33.946443827
Taxa / 100 mil habitantes,Mortes a esclarecer,MG,2015.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,MA,2015.00,2.129126141
Taxa / 100 mil habitantes,Mortes a esclarecer,GO,2015.00,28.544714228
Taxa / 100 mil habitantes,Mortes a esclarecer,ES,2015.00,2.315574068
Taxa / 100 mil habitantes,Mortes a esclarecer,DF,2015.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,CE,2015.00,15.159639425
Taxa / 100 mil habitantes,Mortes a esclarecer,BA,2015.00,2.058677708
Taxa / 100 mil habitantes,Mortes a esclarecer,AP,2015.00,0.782596106
Taxa / 100 mil habitantes,Mortes a esclarecer,AM,2015.00,2.666100607
Taxa / 100 mil habitantes,Mortes a esclarecer,AL,2015.00,0.419098686
Taxa / 100 mil habitantes,Mortes a esclarecer,AC,2015.00,
Taxa / 100 mil habitantes,Mortes a esclarecer,Brasil,2015.00,4.106614501
