Measure Names,Tipo de crime,UF,Year of Ano (data),Measure Values
Taxa / 100 mil habitantes,Outros homicídios culposos,MA,2010.00,2.498531167
Taxa / 100 mil habitantes,Outros homicídios culposos,GO,2010.00,0.763573824
Taxa / 100 mil habitantes,Outros homicídios culposos,ES,2010.00,1.731019573
Taxa / 100 mil habitantes,Outros homicídios culposos,DF,2010.00,2.267422064
Taxa / 100 mil habitantes,Outros homicídios culposos,CE,2010.00,1.178559597
Taxa / 100 mil habitantes,Outros homicídios culposos,BA,2010.00,0.264078928
Taxa / 100 mil habitantes,Outros homicídios culposos,AP,2010.00,0.00
Taxa / 100 mil habitantes,Outros homicídios culposos,AM,2010.00,0.471676519
Taxa / 100 mil habitantes,Outros homicídios culposos,AL,2010.00,0.433190298
Taxa / 100 mil habitantes,Outros homicídios culposos,AC,2010.00,1.497725500
Taxa / 100 mil habitantes,Outros homicídios culposos,Brasil,2010.00,1.004103386
Taxa / 100 mil habitantes,Outros homicídios culposos,TO,2011.00,0.694794254
Taxa / 100 mil habitantes,Outros homicídios culposos,SP,2011.00,0.839391760
Taxa / 100 mil habitantes,Outros homicídios culposos,SE,2011.00,1.677582603
Taxa / 100 mil habitantes,Outros homicídios culposos,SC,2011.00,1.861559251
Taxa / 100 mil habitantes,Outros homicídios culposos,RS,2011.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,RR,2011.00,1.063958821
Taxa / 100 mil habitantes,Outros homicídios culposos,RO,2011.00,0.652549064
Taxa / 100 mil habitantes,Outros homicídios culposos,RN,2011.00,0.454261747
Taxa / 100 mil habitantes,Outros homicídios culposos,RJ,2011.00,1.595005284
Taxa / 100 mil habitantes,Outros homicídios culposos,PR,2011.00,2.338171500
Taxa / 100 mil habitantes,Outros homicídios culposos,PI,2011.00,0.664977834
Taxa / 100 mil habitantes,Outros homicídios culposos,PE,2011.00,0.308965313
Taxa / 100 mil habitantes,Outros homicídios culposos,PB,2011.00,0.493239760
Taxa / 100 mil habitantes,Outros homicídios culposos,PA,2011.00,0.025799817
Taxa / 100 mil habitantes,Outros homicídios culposos,MT,2011.00,0.678613057
Taxa / 100 mil habitantes,Outros homicídios culposos,MS,2011.00,0.793554748
Taxa / 100 mil habitantes,Outros homicídios culposos,MG,2011.00,0.00
Taxa / 100 mil habitantes,Outros homicídios culposos,MA,2011.00,2.608313595
Taxa / 100 mil habitantes,Outros homicídios culposos,GO,2011.00,0.975927859
Taxa / 100 mil habitantes,Outros homicídios culposos,ES,2011.00,1.468398594
Taxa / 100 mil habitantes,Outros homicídios culposos,DF,2011.00,0.337781541
Taxa / 100 mil habitantes,Outros homicídios culposos,CE,2011.00,0.937214714
Taxa / 100 mil habitantes,Outros homicídios culposos,BA,2011.00,0.289262217
Taxa / 100 mil habitantes,Outros homicídios culposos,AP,2011.00,0.284641594
Taxa / 100 mil habitantes,Outros homicídios culposos,AM,2011.00,0.707874202
Taxa / 100 mil habitantes,Outros homicídios culposos,AL,2011.00,0.583488444
Taxa / 100 mil habitantes,Outros homicídios culposos,AC,2011.00,1.736537824
Taxa / 100 mil habitantes,Outros homicídios culposos,Brasil,2011.00,0.841958008
Taxa / 100 mil habitantes,Outros homicídios culposos,TO,2012.00,0.479792181
Taxa / 100 mil habitantes,Outros homicídios culposos,SP,2012.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,SE,2012.00,1.059352772
Taxa / 100 mil habitantes,Outros homicídios culposos,SC,2012.00,1.574780035
Taxa / 100 mil habitantes,Outros homicídios culposos,RS,2012.00,0.539652739
Taxa / 100 mil habitantes,Outros homicídios culposos,RR,2012.00,1.461155189
Taxa / 100 mil habitantes,Outros homicídios culposos,RO,2012.00,0.351437849
Taxa / 100 mil habitantes,Outros homicídios culposos,RN,2012.00,1.048378473
Taxa / 100 mil habitantes,Outros homicídios culposos,RJ,2012.00,1.868012160
Taxa / 100 mil habitantes,Outros homicídios culposos,PR,2012.00,2.355556281
Taxa / 100 mil habitantes,Outros homicídios culposos,PI,2012.00,0.851343988
Taxa / 100 mil habitantes,Outros homicídios culposos,PE,2012.00,0.229842360
Taxa / 100 mil habitantes,Outros homicídios culposos,PB,2012.00,0.257478329
Taxa / 100 mil habitantes,Outros homicídios culposos,PA,2012.00,0.038156613
Taxa / 100 mil habitantes,Outros homicídios culposos,MT,2012.00,1.306222526
Taxa / 100 mil habitantes,Outros homicídios culposos,MS,2012.00,0.783045499
Taxa / 100 mil habitantes,Outros homicídios culposos,MG,2012.00,0.034235119
Taxa / 100 mil habitantes,Outros homicídios culposos,MA,2012.00,1.960099211
Taxa / 100 mil habitantes,Outros homicídios culposos,GO,2012.00,1.292735959
Taxa / 100 mil habitantes,Outros homicídios culposos,ES,2012.00,1.555548642
Taxa / 100 mil habitantes,Outros homicídios culposos,DF,2012.00,0.843387366
Taxa / 100 mil habitantes,Outros homicídios culposos,CE,2012.00,1.641336332
Taxa / 100 mil habitantes,Outros homicídios culposos,BA,2012.00,0.427888231
Taxa / 100 mil habitantes,Outros homicídios culposos,AP,2012.00,0.556400976
Taxa / 100 mil habitantes,Outros homicídios culposos,AM,2012.00,0.989046709
Taxa / 100 mil habitantes,Outros homicídios culposos,AL,2012.00,0.457416227
Taxa / 100 mil habitantes,Outros homicídios culposos,AC,2012.00,0.786750080
Taxa / 100 mil habitantes,Outros homicídios culposos,Brasil,2012.00,0.750843964
Taxa / 100 mil habitantes,Outros homicídios culposos,TO,2013.00,0.338257460
Taxa / 100 mil habitantes,Outros homicídios culposos,SP,2013.00,0.558816988
Taxa / 100 mil habitantes,Outros homicídios culposos,SE,2013.00,1.411874870
Taxa / 100 mil habitantes,Outros homicídios culposos,SC,2013.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,RS,2013.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,RR,2013.00,0.409775607
Taxa / 100 mil habitantes,Outros homicídios culposos,RO,2013.00,0.810084862
Taxa / 100 mil habitantes,Outros homicídios culposos,RN,2013.00,0.918801918
Taxa / 100 mil habitantes,Outros homicídios culposos,RJ,2013.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,PR,2013.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,PI,2013.00,1.036626203
Taxa / 100 mil habitantes,Outros homicídios culposos,PE,2013.00,0.228048933
Taxa / 100 mil habitantes,Outros homicídios culposos,PB,2013.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,PA,2013.00,0.188213943
Taxa / 100 mil habitantes,Outros homicídios culposos,MT,2013.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,MS,2013.00,0.888968252
Taxa / 100 mil habitantes,Outros homicídios culposos,MG,2013.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,MA,2013.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,GO,2013.00,1.041335097
Taxa / 100 mil habitantes,Outros homicídios culposos,ES,2013.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,DF,2013.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,CE,2013.00,0.489786360
Taxa / 100 mil habitantes,Outros homicídios culposos,BA,2013.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,AP,2013.00,0.408165487
Taxa / 100 mil habitantes,Outros homicídios culposos,AM,2013.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,AL,2013.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,AC,2013.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,Brasil,2013.00,0.264633546
Taxa / 100 mil habitantes,Outros homicídios culposos,TO,2014.00,0.534444979
Taxa / 100 mil habitantes,Outros homicídios culposos,SP,2014.00,0.510953666
Taxa / 100 mil habitantes,Outros homicídios culposos,SE,2014.00,1.126342262
Taxa / 100 mil habitantes,Outros homicídios culposos,SC,2014.00,0.906773569
Taxa / 100 mil habitantes,Outros homicídios culposos,RS,2014.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,RR,2014.00,1.207398941
Taxa / 100 mil habitantes,Outros homicídios culposos,RO,2014.00,0.285954324
Taxa / 100 mil habitantes,Outros homicídios culposos,RN,2014.00,0.469413321
Taxa / 100 mil habitantes,Outros homicídios culposos,RJ,2014.00,1.281804158
Taxa / 100 mil habitantes,Outros homicídios culposos,PR,2014.00,1.876969690
Taxa / 100 mil habitantes,Outros homicídios culposos,PI,2014.00,0.688800973
Taxa / 100 mil habitantes,Outros homicídios culposos,PE,2014.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,PB,2014.00,0.228201380
Taxa / 100 mil habitantes,Outros homicídios culposos,PA,2014.00,0.520193155
Taxa / 100 mil habitantes,Outros homicídios culposos,MT,2014.00,1.302585291
Taxa / 100 mil habitantes,Outros homicídios culposos,MS,2014.00,1.068842219
Taxa / 100 mil habitantes,Outros homicídios culposos,MG,2014.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,MA,2014.00,0.948782668
Taxa / 100 mil habitantes,Outros homicídios culposos,GO,2014.00,1.134408732
Taxa / 100 mil habitantes,Outros homicídios culposos,ES,2014.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,DF,2014.00,0.631053734
Taxa / 100 mil habitantes,Outros homicídios culposos,CE,2014.00,1.051613531
Taxa / 100 mil habitantes,Outros homicídios culposos,BA,2014.00,0.581765448
Taxa / 100 mil habitantes,Outros homicídios culposos,AP,2014.00,0.399514191
Taxa / 100 mil habitantes,Outros homicídios culposos,AM,2014.00,0.438852035
Taxa / 100 mil habitantes,Outros homicídios culposos,AL,2014.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,AC,2014.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,Brasil,2014.00,0.624357143
Taxa / 100 mil habitantes,Outros homicídios culposos,TO,2015.00,0.528008892
Taxa / 100 mil habitantes,Outros homicídios culposos,SP,2015.00,0.445981263
Taxa / 100 mil habitantes,Outros homicídios culposos,SE,2015.00,1.159194396
Taxa / 100 mil habitantes,Outros homicídios culposos,SC,2015.00,0.615908928
Taxa / 100 mil habitantes,Outros homicídios culposos,RS,2015.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,RR,2015.00,0.593278158
Taxa / 100 mil habitantes,Outros homicídios culposos,RO,2015.00,0.395881923
Taxa / 100 mil habitantes,Outros homicídios culposos,RN,2015.00,0.668182181
Taxa / 100 mil habitantes,Outros homicídios culposos,RJ,2015.00,0.851962511
Taxa / 100 mil habitantes,Outros homicídios culposos,PR,2015.00,1.397471544
Taxa / 100 mil habitantes,Outros homicídios culposos,PI,2015.00,1.061418017
Taxa / 100 mil habitantes,Outros homicídios culposos,PE,2015.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,PB,2015.00,0.151049720
Taxa / 100 mil habitantes,Outros homicídios culposos,PA,2015.00,0.281341677
Taxa / 100 mil habitantes,Outros homicídios culposos,MT,2015.00,1.469919026
Taxa / 100 mil habitantes,Outros homicídios culposos,MS,2015.00,0.490337522
Taxa / 100 mil habitantes,Outros homicídios culposos,MG,2015.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,MA,2015.00,0.521418647
Taxa / 100 mil habitantes,Outros homicídios culposos,GO,2015.00,1.043765385
Taxa / 100 mil habitantes,Outros homicídios culposos,ES,2015.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,DF,2015.00,0.171536590
Taxa / 100 mil habitantes,Outros homicídios culposos,CE,2015.00,0.830972828
Taxa / 100 mil habitantes,Outros homicídios culposos,BA,2015.00,0.335439499
Taxa / 100 mil habitantes,Outros homicídios culposos,AP,2015.00,0.391298053
Taxa / 100 mil habitantes,Outros homicídios culposos,AM,2015.00,0.076174303
Taxa / 100 mil habitantes,Outros homicídios culposos,AL,2015.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,AC,2015.00,
Taxa / 100 mil habitantes,Outros homicídios culposos,Brasil,2015.00,0.473953008
