Measure Names,Tipo de crime,UF,Year of Ano (data),Measure Values
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MT,2014.00,4.031811614
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MS,2014.00,7.138339103
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MG,2014.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MA,2014.00,5.940839168
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),GO,2014.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),ES,2014.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),DF,2014.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),CE,2014.00,4.602222659
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),BA,2014.00,5.308609712
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AP,2014.00,1.065371175
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AM,2014.00,0.154888954
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AL,2014.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),AC,2014.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),Brasil,2014.00,2.280432407
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),TO,2015.00,13.794232295
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),SP,2015.00,2.493440697
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),SE,2015.00,0.00
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),SC,2015.00,5.117909898
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RS,2015.00,0.213371797
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RR,2015.00,16.018510279
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RO,2015.00,7.125874616
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RN,2015.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),RJ,2015.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PR,2015.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PI,2015.00,18.044106289
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PE,2015.00,0.00
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PB,2015.00,5.211215341
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),PA,2015.00,
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MT,2015.00,3.031707991
Taxa / 100 mil habitantes,Mortes acidentais no trânsito (exceto homicídio culposo),MS,2015.00,4.865656949
